	Humidity # 51.25185012817383	Hum Ambient temperature # 27.42130126953125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # 1.234375	 Y # 0.25	Z # 0.421875	Humidity # 52.41153335571289	Hum Ambient temperature # 27.249699707031247			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # -0.953125	 Y # 0.21875	Z # 0.3125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 1.375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # -0.8125	 Y # 0.953125	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # -0.875	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:43 CDT 2014	 X # -0.578125	 Y # 0.5625	Z # -1.25			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # -1.796875	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # -1.203125	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # -1.203125	 Y # 1.984375	Z # 0.40625	Humidity # 52.175018310546875	Hum Ambient temperature # 27.252380981445306			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # -1.90625	 Y # 1.984375	Z # -1.078125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 0.8125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # 0.203125	 Y # 1.984375	Z # -1.078125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # -2.0	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:44 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -0.296875			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # -0.25	 Y # 1.984375	Z # -1.171875			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # -2.0	 Y # 1.984375	Z # -1.984375	Humidity # 51.37392044067383	Hum Ambient temperature # 27.249699707031247			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 0.234375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # -0.125	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # -0.828125	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:45 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -1.828125	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -1.828125	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -0.953125	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 1.703125	Humidity # 50.40497589111328	Hum Ambient temperature # 27.163898925781247			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # 0.640625	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -0.375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:46 CDT 2014	 X # 1.984375	 Y # 1.078125	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # -1.5625	 Y # 1.984375	Z # 0.140625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # -1.671875	 Y # 1.984375	Z # -0.265625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # 1.984375	 Y # 1.390625	Z # -0.765625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 2.0	Humidity # 49.32921600341797	Hum Ambient temperature # 27.166580200195305			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # -2.0	 Y # 1.984375	Z # -0.28125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # -1.546875	 Y # 1.984375	Z # 0.78125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # 1.984375	 Y # 1.765625	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # 1.984375	 Y # 0.53125	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:47 CDT 2014	 X # 1.984375	 Y # 0.53125	Z # -0.359375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -0.90625	 Y # 1.984375	Z # -0.359375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -1.734375	 Y # 1.984375	Z # 0.21875			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # -1.984375	Humidity # 48.59678268432617	Hum Ambient temperature # 27.088823242187495			*
